"content","id"
"chers concitoyens comme savez président république a demandé gouvernement mise place meilleurs délais l’extension opérationnelle passe sanitaire l’ensemble modalités débattu aujourd’hui juillet voté nuit mercredi jeudi l’assemblée nationale avant d’aller sénat j’ai proposé série d’amendements ainsi solutions concrètes faciliter l’obtention passe sanitaire français l’étranger avant l’allocution président république france présentait retard inquiétant matière vaccination voisins retard n’est clairement lié l’offre vaccination largement suffisante couvrir l’ensemble population plutôt réticence quelques uns l’hésitation sincère d’une partie français faire vacciner aujourd’hui seule moitié population a reçu moins première dose contre royaume-uni pays-bas espagne italie encore allemagne discours président république a premiers effets puisque millions français commencé parcours vaccinal pris rendez-vous aujourd’hui près millions français reçu moins dose plan sanitaire l’objectif vacciner très grande majorité français ambitieux nécessaire n’est effet qu’en atteignant taux couverture vaccinale supérieur population pourrons tourner page durablement désastre sanitaire incontestablement vaccination arme destruction massive contre pandémie vaccination seule promesse liberté seul moyen lutter contre confinements couvre-feu restrictions déplacements choix d’encourager l’ensemble population faire vacciner fait tous gouvernements travers monde toutes autorités sanitaires unanimes rapport bénéfices risques vaccination n’ai connaissance d’un seul pays d’un seul dirigeant remette cause vaccination près population mondiale a reçu moins dose vaccin milliards doses administrées chaque jour millions d’injections réalisées travers monde voilà faits c’est pourquoi tant médecin parlementaire j’assume pleinement prendre toutes responsabilités votant projet loi l’extension opérationnelle passe sanitaire convaincue qu’il va l’intérêt général nation face progression variant delta injustifiable rester passif tout mettre œuvre accélérer vaccination pays vacciner c’est protéger soi-même protéger proches l’ensemble communauté c’est encombrer services santé c’est aussi diminuer risques l’apparition d’un nouveau variant confiante fait très large majorité d’entre soutiendra mesures celles-ci consistent pénaliser français fait choix citoyen responsable vaccin veux dire tous ceux considèrent mesures comme disproportionnées liberté s’entend comme absolu au-dessus lois contraintes vie l’article déclaration droits l’homme citoyen énonce liberté consiste pouvoir faire tout nuit autrui l’exercice droits naturels chaque homme n’a bornes celles assurent autres membres société jouissance mêmes droits bornes peuvent être déterminées loi troublée tensions engendrées l’extension passe sanitaire fracture encore plus profonde si devions refermer pays si devions reconfiner conséquences économiques sociales terribles vote nouvelles mesures permettre france regarder vers l’avenir commerçants artisans travailler étudiants retourner l’université lieux culture rester ouverts scepticisme vaccinal saurait être option scepticisme vaccinal chemin d’enfermement choix liberté sources données www.ourworldindata.org votes évaluation l'article","Ma position sur l’extension du passe sanitaire"
"mis jour juillet obtenir passe sanitaire france lorsque l’on a vacciné dehors l’ue sais difficile parfois impossible depuis plusieurs semaines j’interpelle gouvernement plus particulièrement ministre solidarités santé olivier véran sujet existe deux cas figure bien distincts personnes vaccinées l’étranger via vaccin reconnu l’agence européenne médicament défi reconnaissance mutuelle passes étrangers européens personnes vaccinées vaccins non-homologués europe pense notamment produits sinopharm sputnik v russe premier cas efforts pu être faits solutions trouvées validation consulats police frontières accords partage clés codes barres récemment encore secrétaire d’état français l’étranger jean-baptiste lemoyne annonçait devant sénat ministère l’europe affaires étrangères train mettre place cellule chargée certifier d’authentifier attestations personnes reçu vaccin homologué l’étranger vu délivrer l’équivalent passe sanitaire européen solution opérationnelle dès août via adresse email dédiée communiquée prochainement revanche personnes vaccinées produit non-homologué nombreux chez français l’étranger souvent poussés france entrer plan vaccination local problème reste entier stratégie adopter lors d’un séjour france effectuer cycle vaccinal complet seconde fois doute excessif faire tester tous deux jours alors l’on déjà vacciné parait disproportionné quid personnes rentrant définitivement s’installer france parfois exercer profession soumise vaccination obligatoire peuvent-elles doivent-elles faire vacciner seconde fois combien temps après premier vaccin j’ai donc proposé défendu solution l’assemblée nationale l’occasion l’étude texte prévoyant l’extension passe sanitaire sérologie principe faire test sérologique arrivée france prouver dose d’anticorps suffisante protéger diminuer propagation s’agit d’une mesure objective d’un niveau protection n’est-ce recherchons mettant place passe sanitaire voir amendements déposés hémicycle j’ai déposé amendements cosignés nombre collègues députés déposés première fois lors l’examen commission lois saisie fonds puis lors l’examen séance publique hémicycle après avoir rejetés commission groupe parlementaire m’a fait savoir qu’il déposerait l’examen séance publique amendement proposant pris compte passe sanitaire test sérologique c’est victoire car j’y vois prise compte l’ensemble députés république marche particularités français vivant l’étranger malheureusement amendement a nouveau rejeté courte majorité plusieurs points relever tout d’abord convient souligner députés qu’ils élus non l’étranger ainsi ministre bien conscience problème remercie ensuite si gouvernement n’a souhaité donner avis favorable piste c’est d’abord avant tout parce éléments scientifiques stade manquent l’étayer suffisamment ainsi haute autorité santé publique avis juin exclue expressément l’emploi sérologie vue l’obtention passe sanitaire car n’existe données permettant définir corrélats protection c’est-à-dire l’existence d’un niveau protection rapport taux d’anticorps mesurés résultats tests sérologiques permettent statuer protection conférée niveau protection durée temps fait aucun pays l’union européenne n’emploie aujourd’hui sérologie but enfin malgré avis défavorable ministre s’est néanmoins montré sensible arguments s’agissant l’impossible équation laquelle font face certains français l’étranger m’a communiqué éléments suivants gouvernement travaille autorités scientifiques voir si seule dose vaccin arn messager pourrait permette d’assurer protection suffisante personnes reçu vaccin non homologué schéma reconnu l’oms français l’étranger dès présent attestent d’une sérologie positive peuvent bénéficier d’une seule dose vaccin bout jours être considérés comme parfaitement protégés ainsi pouvoir faire usage passe sanitaire européen comprends qu’il faille s’appuyer l’avis autorités scientifiques pouvons féliciter solutions opérationnelles existent personnes vaccinées produit non-homologué resterai donc vigilante quant mise œuvre montrerai attentive toute remontée d’expérience pourrez communiquer l’intervalle tests pcr négatifs moins permettent tous d’obtenir passe sanitaire remercie gouvernement l’avoir fait prendre charge solidarité nationale mesure permet ainsi dispenser d’avance frais tous français l’étranger faire nécessaire auprès pharmaciens autres organismes professionnels santé gratuité effectivement mise oeuvre manière générale certains garderai œil attentif avancées avis données analyses scientifiques permettraient moyen terme prise compte plus large résultats sérologie france ailleurs monde votes évaluation l'article","Valider les vaccins à l’étranger grâce à la sérologie"
"parlement va saisir semaine d’un texte portant gestion crise sanitaire notamment l’extension passe sanitaire si pleinement favorable texte trouve qu’il mérite certains ajustement notamment s’adapter mobilité internationale réalités touchent français l’étranger c’est pourquoi j’ai déposé amendements texte reçu nombreuses co-signatures collègues députés j’espère permettront d’enrichir texte voir amendements commission voir amendements séance publique hémicycle utiliser sérologie valider l’immunité conférée vaccin l’étranger amendements visent inclure résultats d’analyses sérologiques liste documents pouvant être présentés afin justifier d’une immunité protectrice vis-à-vis l’analyse sérologique permet mesurer taux d’anticorps contre antigènes donc détecter immunité acquise précédente infection vaccin actuellement passe sanitaire peut être validé certificat vaccination contre coronavirus résultat test négatif rt-pcr antigénique moins bien attestation rétablissement l’inclusion tests sérologiques dispositif permettra notamment reconnaître l’immunité personnes vaccinées l’étranger via vaccins non validés l’agence européenne médicament lutter contre faux d’autres amendements objet lutter contre faux certificats vaccination tests sanctionnant intermédiaires rabatteurs également personnes sollicitant faux test d’un an d’emprisonnement euros d’amende assurer l’accès passe sanitaire l’arrivée france amendement vise garantir personnes souhaitant rendre france pouvoir rejoindre lieu destination finale voie voie train tgv bus avion certain nombre ressortissants provenance pays classés zone orange rouge test rt-pcr antigénique requis avant embarquement réalisation peut parfois relever parcours combattant particulier personnes âgées souhaitent rendre visite famille convient donc mettre tout œuvre chaque voyageur souhaite puisse avoir accès aéroports internationaux gares centre dépistage ouvert façon disposer d’un passe sanitaire moins temporaire garder données liées tests durant mois enfin dernier amendement vise allonger durée limite conservation données trois six mois après collecte révision permet mettre cohérence durée validité d’une preuve virologique d’infection récente maximum mois durée conservation données mois fait personnes réalisé test rt-pcr entre mois demandé obtenu l’époque qr code désormais plus capacité récupérer convient donc remédier situation votes évaluation l'article","Extension du passe sanitaire: mes propositions"
"birmanie point non-retour coup d’état février l’armée mène pays tout droit vers chaos cours quatre derniers mois manifestations grèves poursuivies malgré meurtre plus personnes l’arrestation près autres avril députés élus ligue nationale démocratie lnd d’aung san suu kyi ainsi dirigeants d’autres partis organisations politiques déclaré gouvernement d’unité nationale contester l’autorité junte militaire récemment établie avril mai alors combats s’intensifiaient entre junte armées minorités ethniques nouvelle génération combattants pro-démocratie a attaqué positions militaires bureaux administratifs tout pays junte pourrait consolider partiellement pouvoir cours l’année venir soif démocratie d’équité trop grande peuple birman défis économiques sociaux urgents birmanie trop complexes l’animosité envers l’armée désormais irréversible temps partisans démocratie n’ont l’instant moyens d’asséner coup fatal junte incontestablement peuple birman a besoin soutien communauté internationale projet résolution l’assemblée contexte j’ai déposé projet résolution l’assemblée nationale vote résolution l’assemblée nationale affirmerait solennellement position soutien population birmane victime d’une grave atteinte régression l’ensemble droits acquis cours transition démocratique amorcée depuis cercle vicieux jade alors financement junte l’une clefs mettre hors d’état nuire l’ong global witness fait nouvelles révélations quant commerce jade effet selon l’ong militaires groupes armés myanmar resserré emprise commerce lucratif alors précédent gouvernement civil s’efforçait réformer secteur l’ong révèle rapport c’est coup d’état menace d’aggraver encore conflits corruption liés jade rapport montre comment efforts gouvernement ligue nationale démocratie nld réformer industrie panne contrés l’armée birmane d’autres acteurs armés impliqués secteur dernières années corruption contrebande n’ont fait qu’augmenter l’exploitation minière illégale plus plus dangereuse rapport donne informations intéressantes l’impact coup d’état l’industrie jade celui-ci a déjà déclenché vague violence régions minières birmanie soulignant lien entre jade conflit commerce jade risque également devenir source financement encore plus importante tatmadaw contrôle désormais gouvernance secteur savoir plus votes évaluation l'article","Le jade convoité par la junte en Birmanie"
"emmanuel macron a élu promesse relancer l’économie française promesse tenue a l’évidence indicateurs disent oui a fin mandat l’économie française repris belles couleurs rapport quinquennat précédent dès premières semaines mandat tout a mis œuvre renforcer durablement compétitivité pays créer richesse l’emploi ordonnances travail réforme formation professionnelle baisse l’impôt sociétés très grande loi pacte replace salarié cœur l’entreprise permettant d’être mieux associé résultats décisions donnant plus sens travail voilà a conduit a considérablement améliorer confiance entreprises là créer emplois juste avant n’éclate crise sanitaire chômage n’avait jamais aussi bas depuis bien sûr pandémie passée là l’économie française fait preuve d’une remarquable résilience grâce entre autre l’appui précédent puissance publique fameux quoi qu’il coûte vivons l’étranger pouvons être fiers france devenue pays d’europe plus attractif investisseurs étrangers n’était gagné création d’entreprises france connaît aussi records stabilisation crédit d’impôt recherche transformation cice allègement charges sociales plan d’action croissance transformation entreprises pacte baisse taux d’imposition sociétés d’ici tous choix majeurs rassuré décideurs économiques prévisions d’ailleurs assez optimistes l’ocde prévoit rebond croissance près doute autour néanmoins tout l’enjeu aujourd’hui n’est uniquement croissance croissance c’est faire émerger conditions d’un nouveau modèle développement permette donner sens croissance qu’elle respecte fois chacun d’ente planète challenge immense devant c’est concilier économie écologie alors justement estimez-vous avoir entamé indispensable transition écologique indéniablement majorité a mis coup d’accélérateur transition écologique celle-ci repose uniquement pouvoirs publics donné objectifs posé cadre france puisse progressivement aller vers modèle développement neutre carbone plus respectueux l’environnement particulier biodiversité tout créant emplois richesses nouveaux produits services permettent france d’être pointe l’économie mondiale vais citer toutes mesures pouvons être fiers pays premier avoir interdit tout nouveau permis recherche d’hydrocarbure toute exploitation d’ici également inscrit loi objectif d’ici réduction consommation d’énergies fossiles rapport augmentant l’objectif initial voté loi egalim prévoit ensemble mesures concernant restauration collective publique privée celle-ci exige moins produits qualité durables janvier dont moins produits biologiques voilà mesure touche assiettes santé agriculteurs environnement illustration parfaite d’un choix politique concilie économie écologie mis fin l’utilisation centrales charbon quelques projets impact très négatif l’environnement comme l’aéroport dame landes europacity là quelques-unes mesures phares aussi mis beaucoup d’argent table tout d’abord plan milliards puis milliards cadre plan relance oublier qu’avec pacte vert l’union européenne mobilisera milliards faire effet levier d’ici accélérer encore transition écologique enfin diplomatie française l’avant-poste lutte contre réchauffement climatique défendant relâche l’échelle mondiale l’accord paris climat a encore pays convaincre remettre selle encourager président macron a compris objectifs ça suffisait l’action financement clés réussite a donc lancé dès début mandat l’initiative one planet summit dont édition vient d’avoir lieu début d’année fois fière savoir qu’on tient engagements rassurée voir qu’enfin gouvernement français relève manches pourriez-nous donner plus clefs compréhension nouveau modèle développement appelez vœux nouveau modèle développement doit reposer piliers sobriété consommation responsable production durable l’innovation régler désordres écologiques faut modes vies plus sobres c’est indéniable n’y a d’autres choix faut aussi consommer différemment ça passe d’abord comportements individuels si bien sûr législations peuvent imposer cadre faciliter transition produire localement lorsque possible aussi nécessité d’une part parce c’est moins pollution planète aussi parce réindustrialisation essentielle france fois termes souveraineté création richesse d’emplois là où a besoin enfin faut innover car trouverons solutions crise écologique innovation innover l’agriculture transports l’industrie santé l’énergie tourisme tous secteurs où france déjà très performante l’agritech fourmille pépites françaises excellent exemple économie revienne service l’ensemble société bien-être tous plutôt qu’au profit quelques uns faut penser long terme plusieurs générations n’est toujours compatible temps politique celui l’immédiateté néanmoins refuse l’idée changement paradigme conduise tout changer renverser table pense contraire tout question modération qu’à l’échelle mondiale besoin d’un rééquilibrage l’économie marché libre entreprise conditions l’innovation création valeurs permettront continuer créer cohésion sociale j’en convaincue réduire s’adapter changement climatique tout continuant réduire pauvreté car trompons malgré dérives échanges internationaux qu’on appelle mondialisation a permis comme jamais l’histoire l’humanité faire entrer millions personnes classe moyenne alors arrêtons d’opposer économie écologie refusons décroissance car sinon relèverons france sortira l’histoire faire maintenant assurer transition écologique irréversible reste beaucoup faire manquerai soumettre propositions mois venir j’insiste fait comportements individuels l’une clefs réussite économie souhaite puissions continuer faire diminuer pression fiscale particuliers petites entreprises france besoin d’un choc fiscal largement entamé depuis pense baisse fiscalité revenus représente baisse impôts milliards d’euros près millions foyers fiscaux compris nombreux français l’étranger gain moyen euros foyer lorsque tous foyers concernés suppression taxe d’habitation représentera gain moyen euros foyer an correspondant baisse milliards d’euros d’impôt réforme constitue plus grande baisse d’impôt dernières décennies bénéficiera total millions foyers contribuables non-résidents souhaite allions bout démarche supprimant csg-crds revenus mobiliers tous non-résidents supprimer discrimination entre résidents européens résidents hors union européenne a l’inverse j’espère parviendrons mettre place mécanisme taxes frontières l’europe importations produits issus pays dont normes environnementales moins ambitieuses changera donne non seulement l’europe aussi monde parlement européen a voté principe mars dernier modalités encore cours négociation enfin peux conclure parler commerce extérieur plaide non seulement favorise l’avènement d’un commerce international décarboné aussi france reste acteur ambitieux matière davantage made in france c’est évident faut commerce extérieur conquérant lequel entrepreneurs français l’étranger doivent trouver toute place c’est sens proposition loi sujet votes évaluation l'article","4 ans pour concilier économie et écologie"
"a l’assemblée nationale j’ai déposée proposition résolution dénonçant faits conséquences coup d’état militaire février birmanie procédure fait suite nombreux échanges j’ai pu avoir acteurs birmans français depuis date vote résolution l’assemblée nationale affirmera solennellement position soutien population birmane victime d’une grave atteinte régression l’ensemble droits acquis cours transition démocratique amorcée depuis reçois d’ores déjà soutien d’un grand nombre parlementaires espère vivement proposition puisse être mise rapidement l’ordre jour l’assemblée nationale être votée lire proposition résolution lire communiqué presse votes évaluation l'article","Birmanie: l’Assemblée nationale doit dénoncer l’attitude de la junte"
"l’accord partenariat stratégique entre l’union européenne états membres japon a signé juillet tokyo vient d’être ratifié l’assemblée nationale désormais bureau sénat contient l’accord s’il a signé temps qu’un accord partenariat économique s’agit d’un accord partenariat non d’un accord économique libre échange objectif comme tout accord mettre règles là où n’y a principal but stimuler partenariats entre japon pays l’ue plusieurs domaines tels sécurité internationale notamment question nucléaire nord-coréenne réduction armes chimiques politiques développement d’action humanitaire développement tourisme fiscalité respect l’environnement lutte contre réchauffement climatique domaine l’enseignement recherche également concerné mise place programmes d’échanges d’étudiants chercheurs entre universités japonaises celles l’ue enlèvement parentaux l’occasion rappeler situation coopération judiciaire également évoquée l’accord ainsi lutte contre corruption crime organisé blanchiment capitaux financement terrorisme base existante l’accord bilatéral relatif l’entraide judiciaire matière pénale réaffirmée sujet tient coeur n’est présent accord regrette celui enlèvements parentaux cas divorce empêchés situation d’autant plus dramatique cas familles binationales beaucoup parents français concernés lesquelles parents étrangers peu chance d’obtenir droit visite enfant j’ai tenu saisir occasion dénoncer nouveau situation lire rapport parlementaire mieux comprendre l’accord vote évaluation l'article","Un accord attendu entre le Japon et l’UE"
"proposition loi intitulée droit fin vie libre choisie mise débat jeudi avril l’assemblée nationale a cas conscience important nombreux parlementaires l’a n’ai sujet aucune certitude beaucoup doutes énormément questions voudrais d’abord rappeler proposition loi crée droit l’euthanasie dont veux rappeler définition larousse acte d’un médecin provoque mort d’un malade incurable abréger souffrances agonie ainsi dépénalisant l’acte donner délibérément mort telle loi renoncerait l’interdit tuer fondement pacte social s’agit là d’une rupture anthropologique fondamentale droit existant serment d’hippocrate ni législateur ni médecin n’y indifférentes comme parlementaire interrogée sujet mort tant qu’objet droit mourir étape vie n’est ni légale ni illégale rapport mort propre chacun lien essentiel personnel spiritualité philosophie sénèque enseignait déjà siècle après jésus christ sais-tu source toutes misères l’homme n’est mort crainte mort voilà ultime chemin vers bout vie cristallise peurs interroge condition humaine révèle l’inadéquation réponses société j’avais signé tribune rédigée l’initiative député jean-louis touraine intitulée liberté républicaine choix fin vie si l’avais signée c’est parce qu’elle dénonçait terrible réalité savoir meurt bien france aujourd’hui l’offre soins palliatifs satisfait multiplicité situations individuelles souffrances personnes fin vie position concernant l’euthanasie n’était tranchée tiens conserver liberté douter c’est temps mandat échanges lectures m’ont fait prendre conscience qu’un débat approfondi nécessaire société bouge chemine débats sauraient être ceux encore moins années vu naître lois fin vie convaincue n’avons tous compréhension précise conséquences l’ouverture d’un droit l’euthanasie contrairement l’on fait dire sondages doute qu’il consensus faveur rupture juridique majeure consiste donner droit médecin tuer patient pourtant dépourvus moyens accompagner fin vie rongée maladie lois leonetti puis claeys-leonetti donnent droits personnes malades proposent rédaction directives anticipées organisent renforcent soins palliatifs vont jusqu’à autoriser sédation profonde soulager agonie douloureuse permettre mort apaisée là lois d’accompagnement prônent non-abandon non-souffrance non-acharnement thérapeutique lois utiles longuement mûries prudemment construites permettre chacun d’exprimer choix fin vie avant sonne l’heure où décisions douloureusement percutées autant l’émotion raison lois malheureusement méconnues trop peu accessibles plus récente encore évaluée mort aussi objet vie objet époque s’acharne éviter repousser effacer comme magnifique roman passeur loïs lowry aspirons rester jeunes actifs gommer traces temps prolonger vies quelques-uns quête d’une vie terrestre éternelle préférence bonne santé crois mort doit reprendre place vies devrions pouvoir parler préparer l’accompagner rendre vivante ainsi projet loi dû davantage être travaillé regard enjeu s’interrogeant comment mourir entouré comment mourir dignité comment mourir chez jamais esquiver inquiétude légitime comment mourir souffrance focalisant l’euthanasie projet loi répond objectifs pourtant essentiels d’autre part peux aborder thème penser mission expérience comme médecin fondement serment d’hippocrate donner moyens sauver vie va jusqu’à préciser provoquerai jamais mort délibérément inscrivant article premier qu’il possible demander médecin aide active mort rapide douleur loi va mettre médecins porte-à-faux rapport l’essence mission certes pêchons déficit culture soin palliatif manque structures adéquates diffusion très insuffisante l’information patients proches disposons pourtant compétences d’expertises doivent guider faire appliquer totalité plus aucun délai législateur a exigé depuis si longtemps soulager l’agonie permettre l’accès chacun soins palliatifs qualité salue plan national développement soins palliatifs d’accompagnement fin vie annoncé mars dernier ministre olivier veran dont sais qu’il répondra objectifs veux aussi souligner comme médecin qu’il m’a donné d’observer combien l’être humain peut changer d’avis jusqu’à toute dernière seconde toutes circonstances compris devant mort l’inconstance désirs doit pouvoir s’exprimer jusqu’au bout c’est ultime liberté laquelle tiens veux pouvoir exercer aucune pression extérieure fusse-t-elle d’un tiers d’une loi car trompons dès lors qu’autorisation donnée d’administrer activement mort rapide selon termes texte loi poids possible fera basculer société tout entière vers nouveaux raisonnements vers nouvelle relation vie mort peut-être vers ailleurs pourrait échapper auditionné commission lois robert badinter soulignait droit vie premier droit tout être humain qu’il s’agit là fondement l’abolition peine mort ajouté s’agissant l’exception d’euthanasie nul peut retirer vie autrui démocratie reconnais pleinement mots tout comme ceux député communiste michel vaxès déclarait tribune l’assemblée nationale refuse d’inscrire droit mort puisse être rangée parmi ultimes thérapeutiques voterai proposition loi votes évaluation l'article","Pourquoi je ne voterai pas le projet de loi ouvrant droit à l’euthanasie"
"avant crise comptait seulement étudiants français inde étudiants indiens france contre exemple étudiants chinois après ans négociations france l’inde conclu d’un accord faciliter mobilité talents chercheurs scientifiques jeunes professionnels volontaires étudiants entre france l’inde accord a voté commission affaires étrangères nombre vie volontaires français entreprise va exemple plus doubler passant d’une centaine an vote évaluation l'article","Un accord pour faciliter la mobilité internationale entre la France et l’Inde"
"mars commission affaires étrangères a voté l’unanimité l’accord réciprocité permis conduire entre france chine concrètement accord permet quiconque conduire france permis chinois chine permis français durant an puis demander l’échange permis s’il s’installe plus long terme accord donc très attendu compatriotes résidant chine prochaine étape texte devrait être voté hémicycle avril être pleinement validé votes évaluation l'article","Permis de conduire France – Chine: la réciprocité adoptée en commission"
"projet loi climat résilience a objectif concrétiser propositions convention citoyenne examiné séance publique partir mars après être passé commission débats s’annoncent passionnants plus amendements dont groupe majoritaire contient texte projet loi concerne nombreux aspects vie quotidienne transports réduction vols domestiques favoriser train l’interdiction vente véhicules plus polluants forfait mobilité durable bonus écologique l’achat d’un véhicule électrique fin passoires thermiques rénovation parc immobilier soutien l’agriculture durable repas composés produits durables sous signes d’origine qualité dont produits bio toute restauration collective création d’un délit d’écocide certaines mesures s’inscrivent prolongement renforcement loi egalim votée loi anti gaspillage économie circulaire faire entrer première fois l’écologie mode vie débats projet loi certainement longs difficiles espérons texte pourra atteindre but d’ancrer l’écologie société services publics l’éducation enfants urbanisme déplacements modes consommation justice modifier profondeur modes vie car comme rappelle l’article constitution relatif préservation l’environnement s’agit uniquement lutter contre dérèglement climatique aussi d’agir préservation l’environnement diversité biologique votes évaluation l'article","Une loi fait entrer l’écologie dans le quotidien des Français."
"photo solidarité manifestants birmans devant ambassade paris françaises français birmanie depuis coup d’etat février particulièrement attentive situation politique sécuritaire birmanie préoccupation sécurité ressortissants sais certains d’entre-vous légitimement inquiets veux assurer message l’entière mobilisation ministère l’europe affaires étrangères premier lieu centre crise soutien cdcs sais aussi communauté française soudée période crise si rencontrez croisez concitoyens présents birmanie registre français établis hors france n’hésitez inciter s’inscrire l’application ariane afin informer mieux trouverez ci-dessous résumé liens contacts importants cas problème ainsi dernières déclarations officielles diplomatiques politiques concernant situation birmanie veux assurer plein soutien disponibilité mail suivant anne.genetet@assemblee-nationale.fr sincèrement anne genetet application ariane informer centre crise déplacements pouvoir être informé contacté cas besoin communiqué presse députés majorité communiqué presse députés marche commission affaires étrangères condamnant exactions commises l’armée position l’union européenne l’union européenne condamne plus grande fermeté coup d’état militaire perpétré myanmar birmanie position française france condamne plus grande fermeté l’escalade violence choisie forces sécurité birmanes a entrainé grand nombre morts blessés parmi manifestants pacifiques centre crise soutien centre crise soutien ministère l’europe affaires étrangères accessible numéro suivant conseils voyageurs page ministère l’europe affaires étrangères dédiée situation birmanie mise jour régulièrement votes évaluation l'article","Message aux Français de Birmanie"
"projet loi constitutionnelle complétant l’article constitution relatif préservation l’environnement a objectif comme nom l’indique modifier constitution afin d’y inscrire lutte contre réchauffement climatique préservation l’environnement texte reprise filtre proposition membres convention citoyenne climat vise inscrire sein l’article constitution principe selon lequel france garantit préservation l’environnement diversité biologique lutte contre dérèglement climatique président république s’était effet engagé décembre soumettre français voie référendum projet loi constitutionnelle texte tend donc instituer droit constitutionnel l’environnement l’ensemble pouvoirs publics c’est-à-dire autorités administratives domaine compétence respectif caractère prioritaire cause environnementale ainsi inscrite côtés principes fondamentaux république après proclamation libérale droits naturels inaliénables sacrés l’homme reconnaissance libération droits économiques sociaux réforme vise entériner loi fondamentale dimension écologique contrat social voir texte vote évaluation l'article","Inscrire la protection de l’environnement dans la Constitution"
"mardi mars l’assemblée nationale a adopté l’unanimité projet loi programmation relatif développement solidaire lutte contre inégalités mondiales texte ambitieux france donne moyens lutter plus efficacement contre inégalités mieux protéger biens publics mondiaux particulier santé climat biodiversité l’éducation engagement vieux ans mesure phare texte règle budgétaire prévoyant france réserve revenu national brut d’ici objectif l’an prochain c’était promesse candidat emmanuel macron aussi engagement international france non tenu depuis ans priorité donnée pays plus vulnérables aide ira principalement vers pays plus vulnérables secteurs prioritaires santé environnement climat égalité entre femmes hommes éducation sécurité alimentaire gestion l’eau traitement crises fragilités accès droits humains plupart pays concernés situant afrique j’ai toutefois déposé amendements d’appel amendements dont sais qu’ils n’ont chance d’être adoptés permettent d’interpeller gouvernement amendements appelaient notamment mieux considérer l’axe indo-pacifique région monde laquelle enjeux humanitaires climatiques sécuritaire démographiques aussi économiques diplomatiques car faut oublier l’aide développement c’est aussi diplomatie d’influence aide développement modernisée texte permet également rendre plus lisible plus opérationnelle aide développement notamment renforçant l’évaluation efficacité passe création d’une commission indépendante d’évaluation chargée contrôler bon usage fonds impact fonds d’innovation développement également mis place volontariat autre grand thème texte projet loi permet également certaines avancées volontariat international notamment l’ouverture volontariat réciprocité c’est dire échanges allant deux sens volontariats solidarité internationale france enverra volontaires français aussi recevra volontaires étrangers venir renfort associations j’ai profité opportunité faire voter deux mesures présentes proposition loi volontourisme sous forme d’amendements premier vise mieux protéger mineurs certains pays comme cambodge l’argent amené volontaires étrangers désirant être auprès d’enfants a poussé dérives notamment création faux orphelinats lesquels enfants parents réalité attractions touristiques amendement a deux objectifs sensibiliser volontaires fait qu’il n’est anodin travailler auprès mineurs france comme l’étranger empêcher personnes condamnées potentiellement dangereuses travailler contact d’enfants suivant mêmes règles emploi france deuxième mieux distinguer volontariat tourisme utilisant termes volontariat bénévolat vendre séjours touristiques certaines entreprises créent confusion fait tort autant secteur tourisme qu’aux associations recours volontariat secteur touristique car pratiques entrent directement concurrence acteurs tourisme éthique solidaire l’écotourisme parfois mêmes projets partenaires être soumis mêmes règles certaines associations vont jusqu’à proposer défiscalisation prix voyage titre don association secteur associatif car pratiques décrédibilisent associations france comme l’étranger font appel volontaires qualifiés aider réelles missions l’amendement n’entend interdire missions incite acteurs plus utiliser termes volontariat bénévolat marketing donne possibilité volontaires attaquer s’ils sentis floués votes évaluation l'article","Une loi pour lutter contre les inégalités mondiales"
"agnès pannier-runacher ministre déléguée l’industrie a récemment présenté bilan fonds d’accélération investissements industriels a objectif d’accompagner l’implantation projets industriels pays cadre plan france relance quelques chiffres déjà disponibles confortent l’idée soutien investissements industriels essentiel relancer économie millions d’euros déjà investis l’etat fonds millions millions investis régions projets reconquête industrielle soutenus programme a permis l’arrivée milliards d’euros d’investissements industriels nouveaux emplois directs créés plus emplois industriels confortés malgré crise projet soutenu deux projet relocalisation production france projets également levier important transformation économie puisqu’ils permettent également financer décarbonation digitalisation industries compte tenu succès dispositif milliard d’euros supplémentaires vont abonder différents dispositifs plan relance industrie futur fonds d’investissements stratégiques fonds d’accélérations investissements industriels territoires etc rendre pays attractif relocaliser certaines productions stratégiques miser modernisation pays croissance verte créer l’emploi voilà clés relancer économie alors commençons grâce vaccination percevoir sortie crise sanitaire voir rapport votes évaluation l'article","France Relance: les premiers chiffres sur les investissement industriels"
